,num__Age,num__Weight (kg),num__Height (m),num__Resting_BPM,num__Session_Duration (hours),num__Fat_Percentage,num__Water_Intake (liters),num__Workout_Frequency (days/week),num__Experience_Level,num__BMI,cat__Gender_Female,cat__Gender_Male,cat__Workout_Type_Cardio,cat__Workout_Type_HIIT,cat__Workout_Type_Strength,cat__Workout_Type_Yoga
899,-1.6239962281166158,-0.3270723877187749,-1.1257580555715243,-0.7005984269070609,0.5887534708587172,0.13503850246620439,-1.215132169113359,-0.37502002876513624,0.24940450108744586,0.368550198050836,1.0,0.0,1.0,0.0,0.0,0.0
909,-0.881644773689949,-0.7066165721130747,2.1124302555835075,0.378069556401287,0.1744033685232331,0.49904713260058053,0.6094334907106235,0.7309960716945422,0.24940450108744586,-1.6616282889922147,0.0,1.0,0.0,0.0,1.0,0.0
534,1.4278930845263482,0.6423039751261248,-0.7402594471006886,-1.3747659164747783,-0.7430861437910539,-0.7670698417798578,0.44356388527207946,0.7309960716945422,0.24940450108744586,1.3223021340914862,0.0,1.0,0.0,1.0,0.0,0.0
590,0.5205746402270885,0.04734282121073665,0.18493721322932158,-1.644432912301865,-0.35833247733667584,0.2458237377244932,-1.049262563674815,0.7309960716945422,0.24940450108744586,-0.059947048576122854,1.0,0.0,0.0,0.0,0.0,1.0
411,0.35560765035449593,-1.5067367446199762,-0.508960282018186,-1.2399324185612348,-1.5717863484620227,1.4011554768466428,-1.215132169113359,-1.4810361292248146,-1.1052746235242203,-1.500941821507105,1.0,0.0,0.0,0.0,0.0,1.0
0,1.4278930845263482,0.8320760673232747,-0.12346167354734845,-0.2960979331664304,1.2694714961241558,-1.9698809674412743,1.4387815179033427,0.7309960716945422,1.6040836256991122,1.0389410516446262,0.0,1.0,0.0,0.0,0.0,1.0
531,1.1804425997174592,-0.9630653453524662,0.10783749153515408,-1.1050989206476913,0.3223855479287634,1.1321056197908002,-1.3810017745519025,-0.37502002876513624,0.24940450108744586,-1.1381014110568577,1.0,0.0,0.0,0.0,1.0,0.0
321,0.9329921149085703,-0.8553568605919217,-1.357057220654027,0.378069556401287,1.7430144702218524,-1.0361196988357009,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.19471634388621492,1.0,0.0,0.0,0.0,1.0,0.0
516,1.5928600743989407,0.13966437957691746,-0.27766111693568346,-1.2399324185612348,0.056017624998808906,1.2270643928693323,-0.5516537473591837,0.7309960716945422,0.24940450108744586,0.3460886488324875,1.0,0.0,0.0,0.0,1.0,0.0
523,0.7680251250359775,-0.7835512040848922,-1.665456107430697,-1.3747659164747783,0.3223855479287634,1.1162791576110445,-0.883392958236271,0.7309960716945422,0.24940450108744586,0.12492877960566989,1.0,0.0,0.0,1.0,0.0,0.0
596,-0.05680982432698569,-1.147708462084828,-1.665456107430697,0.378069556401287,-0.03277168264450925,1.195411468509822,-0.21991453648209575,-0.37502002876513624,-1.1052746235242203,-0.412420590156363,1.0,0.0,0.0,1.0,0.0,0.0
172,-0.5517107939447636,0.8115601654641238,1.1872335952534976,0.24323605848774352,0.7663320861453535,-2.128145589238829,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.11801753369233199,0.0,1.0,1.0,0.0,0.0,0.0
125,-0.5517107939447636,0.3345654472388549,-0.8173591687948544,0.9174035480554609,0.056017624998808906,0.7206176031171576,0.7753030961491675,-0.37502002876513624,-1.1052746235242203,0.9957457646862634,0.0,1.0,0.0,0.0,0.0,1.0
370,-1.2940622483714306,1.7911944792385992,1.6498319254185025,1.4567375397096347,0.2631926761665513,-0.2447965898479269,0.44356388527207946,-1.4810361292248146,-1.1052746235242203,0.7331184199794177,0.0,1.0,0.0,1.0,0.0,0.0
634,0.43809114529079224,1.1552015216049079,0.8788347084768292,0.6477365522283739,-0.0031752467634031958,0.15086496464596008,0.7753030961491675,0.7309960716945422,0.24940450108744586,0.648455657541027,0.0,1.0,0.0,1.0,0.0,0.0
877,0.35560765035449593,-0.3783621423666532,-0.508960282018186,0.9174035480554609,1.8318037778651701,-0.8303756904988795,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.12214826179616516,1.0,0.0,0.0,0.0,0.0,1.0
90,-1.1290952584988379,0.4833057357177023,-0.8944588904890218,0.10840256057420003,1.9797859572707002,-2.238930824497117,1.4387815179033427,0.7309960716945422,1.6040836256991122,1.253189674958106,0.0,1.0,0.0,1.0,0.0,0.0
913,1.0979591047811628,0.6525619260557006,0.9559344301709967,-1.644432912301865,-0.21035029793114554,-0.2606230520276826,0.9411727015877115,-1.4810361292248146,-1.1052746235242203,0.10246723038732142,0.0,1.0,1.0,0.0,0.0,0.0
181,1.2629260946537555,0.5910142204782465,1.0330341518651642,-0.8354319248206042,0.8255249579075656,-2.001533891800785,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.004657081269418446,0.0,1.0,0.0,1.0,0.0,0.0
274,1.1804425997174592,-0.8091960814088314,0.49333610000599165,-0.4309314310799739,0.7663320861453535,-1.3526489424308104,0.11182467439499223,1.8370121721542205,1.6040836256991122,-1.1432848454918614,1.0,0.0,0.0,0.0,1.0,0.0
869,1.3454095895900517,-1.1682243639439795,0.2620369349234891,1.4567375397096347,0.056017624998808906,0.8630557627349567,-1.049262563674815,-1.4810361292248146,-1.1052746235242203,-1.4283737394170557,1.0,0.0,0.0,0.0,1.0,0.0
69,0.10815716554560696,1.7655496019146601,-0.5860600037123536,1.5915710376231782,0.1744033685232331,-0.6404581443418139,1.6046511233418868,0.7309960716945422,0.24940450108744586,2.58014889031901,0.0,1.0,0.0,1.0,0.0,0.0
131,1.4278930845263482,-0.8450989096623459,1.4956324820301676,-0.026430937339343444,-1.7197685278675525,0.6889646787576461,0.9411727015877115,-0.37502002876513624,-1.1052746235242203,-1.5735099035971547,0.0,1.0,0.0,0.0,1.0,0.0
300,0.9329921149085703,0.7859152881401846,-0.9715586121831894,0.6477365522283739,-1.4534006049375985,-0.29227597638719344,0.7753030961491675,-1.4810361292248146,-1.1052746235242203,1.7196987741084238,0.0,1.0,0.0,0.0,1.0,0.0
394,0.10815716554560696,1.1039117669570295,1.5727322037243352,-0.2960979331664304,0.3519819838098688,-0.46636706036450337,-1.049262563674815,-0.37502002876513624,-1.1052746235242203,0.16294063212902896,0.0,1.0,1.0,0.0,0.0,0.0
326,0.7680251250359775,-0.1578161973807766,0.10783749153515408,-0.5657649289935174,0.6479463426209293,0.7839234518361793,-0.5516537473591837,-0.37502002876513624,0.24940450108744586,-0.24136725380124666,0.0,1.0,0.0,1.0,0.0,0.0
144,0.025673670609310632,-0.5168444799159247,-0.663159725406521,-1.1050989206476913,-0.8614718873154781,0.3882618973422923,0.9411727015877115,-0.37502002876513624,-1.1052746235242203,-0.1964441553645491,0.0,1.0,1.0,0.0,0.0,0.0
904,-1.7064797230529123,-0.26552468214132074,0.18493721322932158,-0.16126443525288692,-0.9502611949587961,0.277476662084004,-1.5468713799904465,-1.4810361292248146,-1.1052746235242203,-0.4055093442430251,1.0,0.0,0.0,0.0,0.0,1.0
135,1.2629260946537555,0.7192386070979423,1.72693164711267,0.24323605848774352,-0.2695431696933577,0.45156774606131395,1.2729119124647987,-1.4810361292248146,-1.1052746235242203,-0.26728442597626406,0.0,1.0,0.0,0.0,0.0,1.0
381,1.0979591047811628,1.6783570190132668,2.0353305338893404,0.6477365522283739,-0.9798576308399018,-0.1656642789491495,-1.049262563674815,-1.4810361292248146,-1.1052746235242203,0.39273955874751926,0.0,1.0,1.0,0.0,0.0,0.0
164,-1.2940622483714306,0.4525318829289756,0.5704358217001592,-0.4309314310799739,0.8551213937886717,-2.2705837488566285,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.13529564847567674,0.0,1.0,1.0,0.0,0.0,0.0
28,0.5205746402270885,0.6576909015204889,1.0330341518651642,0.5129030543148304,1.1214893167186255,-1.7166575725651865,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.06099975490729281,0.0,1.0,0.0,1.0,0.0,0.0
611,-1.5415127331803196,-0.3988780442258048,0.41623637831182414,-0.16126443525288692,1.3286643678863679,-1.00446677447619,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.6733201233848745,1.0,0.0,1.0,0.0,0.0,0.0
193,0.35560765035449593,1.8732580866752042,0.030737769840986567,0.5129030543148304,0.20399980440433915,0.5465265191398471,-0.717523352797727,-1.4810361292248146,-1.1052746235242203,2.0911782419503435,0.0,1.0,1.0,0.0,0.0,0.0
673,0.7680251250359775,0.43714495653461155,0.33913665661765663,0.5129030543148304,0.7367356502642475,-1.9224015809020076,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.2666093208290999,0.0,1.0,1.0,0.0,0.0,0.0
620,1.3454095895900517,0.7910442636049722,1.1872335952534976,1.4567375397096347,-0.21035029793114554,0.34078251080302574,-0.054044931043551764,0.7309960716945422,0.24940450108744586,0.09901160743065247,0.0,1.0,0.0,0.0,0.0,1.0
169,0.9329921149085703,-1.0759028055777984,1.9582308121951726,-1.3747659164747783,-1.009454066721008,0.4673942082410697,-0.38578414192063976,-1.4810361292248146,-1.1052746235242203,-1.9277112566557295,0.0,1.0,0.0,0.0,0.0,1.0
457,-0.7991612787536526,0.8218181163936988,1.5727322037243352,0.5129030543148304,1.8318037778651701,-2.207277900137606,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.09277546666447879,0.0,1.0,1.0,0.0,0.0,0.0
140,1.1804425997174592,1.1295566442809688,1.72693164711267,-1.644432912301865,-1.098243374364326,0.5623529813196028,1.4387815179033427,-0.37502002876513624,-1.1052746235242203,0.09728379595231769,0.0,1.0,0.0,1.0,0.0,0.0
173,0.8505086199722739,-1.542639572873491,-1.5883563857365295,1.0522370459690042,-0.4767182208610994,0.5940059056791136,-0.717523352797727,-0.37502002876513624,-1.1052746235242203,-1.0378883453134562,1.0,0.0,0.0,1.0,0.0,0.0
6,-0.22177681419957834,-0.09113951633853494,-0.04636195185318095,1.4567375397096347,0.6775427785020354,-0.5929787578025473,-0.5516537473591837,-0.37502002876513624,0.24940450108744586,-0.07376954040279865,0.0,1.0,1.0,0.0,0.0,0.0
652,0.9329921149085703,-0.388620093296229,0.49333610000599165,-0.16126443525288692,-0.2695431696933577,0.4832206704208254,-0.38578414192063976,0.7309960716945422,0.24940450108744586,-0.7009651070382267,0.0,1.0,0.0,0.0,0.0,1.0
447,0.5205746402270885,-0.3373303386483507,-1.2028577772656919,-0.4309314310799739,-1.7789613996297646,1.4644613255656644,-0.5516537473591837,-1.4810361292248146,-1.1052746235242203,0.4117454850091988,1.0,0.0,1.0,0.0,0.0,0.0
73,-0.30426030913587465,-0.10139746726811075,0.49333610000599165,0.10840256057420003,-0.5359110926233115,0.4673942082410697,-0.5516537473591837,-0.37502002876513624,0.24940450108744586,-0.3985980983296872,0.0,1.0,1.0,0.0,0.0,0.0
664,1.0154756098448665,0.12940642864734167,-1.357057220654027,-1.644432912301865,-1.6309792202242348,1.3061967037681097,-0.883392958236271,-1.4810361292248146,-1.1052746235242203,1.1858050273030598,1.0,0.0,1.0,0.0,0.0,0.0
890,1.1804425997174592,0.06785872306988827,0.2620369349234891,1.0522370459690042,-0.5063146567422054,0.45156774606131395,0.2776942798335355,-0.37502002876513624,0.24940450108744586,-0.0841364092728061,0.0,1.0,0.0,0.0,0.0,1.0
238,-1.2115787534351343,-1.6247031803100964,-0.663159725406521,-0.9702654227341477,-0.802279015553266,0.942188073633734,-1.215132169113359,-1.4810361292248146,-1.1052746235242203,-1.5838767724671619,1.0,0.0,0.0,1.0,0.0,0.0
145,0.5205746402270885,0.8423340182528505,0.41623637831182414,0.6477365522283739,0.7959285220264596,-1.8749221943627414,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.6467278460626922,0.0,1.0,0.0,1.0,0.0,0.0
885,0.35560765035449593,0.45766085839376314,0.41623637831182414,0.378069556401287,0.9439107014319897,-2.001533891800785,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.23723652569741288,0.0,1.0,0.0,0.0,0.0,1.0
234,0.7680251250359775,0.08324564946425161,-0.8944588904890218,0.10840256057420003,0.29278911204765734,-0.5138464469037699,1.6046511233418868,0.7309960716945422,0.24940450108744586,0.7331184199794177,0.0,1.0,1.0,0.0,0.0,0.0
220,-0.139293319263282,0.042213845745949115,0.2620369349234891,-1.3747659164747783,-0.15115742616893346,0.3882618973422923,-1.215132169113359,-0.37502002876513624,0.24940450108744586,-0.11350920440449248,1.0,0.0,0.0,0.0,1.0,0.0
465,-0.7991612787536526,2.514380019773683,1.1101338735593318,-1.3747659164747783,0.14480693264212707,-0.14983781676939378,0.9411727015877115,0.7309960716945422,0.24940450108744586,1.8043615365468153,0.0,1.0,0.0,1.0,0.0,0.0
628,-1.1290952584988379,-0.39374906876101656,-0.12346167354734845,-0.16126443525288692,-0.4175253490988873,0.3249560486232706,-1.3810017745519025,-0.37502002876513624,-1.1052746235242203,-0.374408737633004,1.0,0.0,0.0,1.0,0.0,0.0
132,0.8505086199722739,0.549982416759944,1.72693164711267,1.4567375397096347,1.920593085508488,-1.7008311103854308,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.41587621311303197,0.0,1.0,0.0,0.0,0.0,1.0
963,1.5103765794626445,-1.4503180145073102,0.18493721322932158,1.4567375397096347,0.38157841969097483,0.008426805028161,-1.5468713799904465,-1.4810361292248146,-1.1052746235242203,-1.7082791989072463,1.0,0.0,1.0,0.0,0.0,0.0
672,-1.3765457433077268,-0.055236688085019976,1.5727322037243352,-1.2399324185612348,0.470367727334293,-0.608805219982303,0.44356388527207946,0.7309960716945422,0.24940450108744586,-0.8858409352200194,0.0,1.0,0.0,0.0,0.0,1.0
185,0.5205746402270885,-1.0759028055777984,1.1101338735593318,-0.7005984269070609,0.5295605990965051,0.18251788900547095,1.2729119124647987,0.7309960716945422,0.24940450108744586,-1.6547170430788767,0.0,1.0,1.0,0.0,0.0,0.0
41,-1.0466117635625416,-1.4246731371833712,-0.9715586121831894,-0.16126443525288692,-0.5359110926233115,1.5277671742846872,-1.049262563674815,-0.37502002876513624,-1.1052746235242203,-1.189935755406893,1.0,0.0,1.0,0.0,0.0,0.0
108,1.0979591047811628,0.3755972509571581,-1.048658333877357,-0.4309314310799739,0.38157841969097483,0.2458237377244932,-1.8786105908675341,-0.37502002876513624,0.24940450108744586,1.2480062405231023,1.0,0.0,0.0,0.0,1.0,0.0
567,0.2731241554181996,-0.45016779887368313,0.33913665661765663,-0.4309314310799739,0.1744033685232331,0.10338557810669353,1.1070423070262547,-0.37502002876513624,0.24940450108744586,-0.6888704266898851,0.0,1.0,0.0,1.0,0.0,0.0
56,1.6753435693352372,-0.3373303386483507,-1.5883563857365295,-0.16126443525288692,0.4111748555720809,0.9738409979932449,-0.883392958236271,-0.37502002876513624,0.24940450108744586,0.719295928152742,1.0,0.0,0.0,0.0,0.0,1.0
468,1.0979591047811628,-0.1988480010990791,-0.7402594471006886,0.6477365522283739,-0.2695431696933577,0.3882618973422923,-0.38578414192063976,-0.37502002876513624,-1.1052746235242203,0.256242451959093,1.0,0.0,0.0,0.0,1.0,0.0
429,0.6855416300996813,-0.5681342345638031,0.2620369349234891,-1.1050989206476913,0.8255249579075656,-1.4950871020486098,0.11182467439499223,1.8370121721542205,1.6040836256991122,-0.7769888120849447,1.0,0.0,0.0,1.0,0.0,0.0
547,-0.9641282686262452,1.7604206264498725,1.0330341518651642,-1.644432912301865,0.2335962402854452,-0.7037639930608356,0.7753030961491675,-1.4810361292248146,-1.1052746235242203,1.1356984944313593,0.0,1.0,1.0,0.0,0.0,0.0
24,0.025673670609310632,-0.3988780442258048,-0.27766111693568346,-0.5657649289935174,-0.03277168264450925,0.29330312426375915,-1.215132169113359,0.7309960716945422,0.24940450108744586,-0.28974597519461254,1.0,0.0,0.0,1.0,0.0,0.0
959,0.9329921149085703,1.1962333253232111,-0.8944588904890218,-1.644432912301865,-0.29913960557446373,-0.5613258334430364,1.6046511233418868,0.7309960716945422,0.24940450108744586,2.179296627345403,0.0,1.0,0.0,0.0,1.0,0.0
730,-0.386743804072171,-1.2913197750988874,-0.8944588904890218,0.9174035480554609,-0.7134897079099478,0.5623529813196028,-1.5468713799904465,-0.37502002876513624,0.24940450108744586,-1.0534386486184668,1.0,0.0,0.0,0.0,1.0,0.0
601,1.1804425997174592,0.5243375394360048,-0.8944588904890218,-0.2960979331664304,1.8022073419840645,-2.128145589238829,1.4387815179033427,1.8370121721542205,1.6040836256991122,1.3067518307864756,0.0,1.0,0.0,0.0,1.0,0.0
675,1.3454095895900517,-0.4655547252680465,-0.20056139524151598,0.6477365522283739,0.1744033685232331,1.5594200986441975,-0.21991453648209575,-0.37502002876513624,-1.1052746235242203,-0.412420590156363,1.0,0.0,0.0,0.0,1.0,0.0
900,-0.7166777838173563,2.473348216055381,1.8040313688068377,0.378069556401287,-1.7789613996297646,-0.1814907411289052,-0.054044931043551764,-1.4810361292248146,-1.1052746235242203,1.2324559372180917,0.0,1.0,0.0,0.0,0.0,1.0
338,-0.386743804072171,1.9707086205061735,1.0330341518651642,-0.026430937339343444,0.470367727334293,-0.43471413600499254,1.6046511233418868,-1.4810361292248146,-1.1052746235242203,1.3395802488748314,0.0,1.0,1.0,0.0,0.0,0.0
51,1.1804425997174592,0.6217880732669739,0.2620369349234891,0.9174035480554609,1.2102786243619437,-1.938228043081763,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.5171419851876039,0.0,1.0,1.0,0.0,0.0,0.0
948,1.4278930845263482,-0.839969934197558,-1.511256664042362,0.5129030543148304,1.920593085508488,-1.415954791149832,0.11182467439499223,1.8370121721542205,1.6040836256991122,-0.06858610596779553,1.0,0.0,1.0,0.0,0.0,0.0
894,-1.2940622483714306,-0.7373904249018014,-0.12346167354734845,-0.5657649289935174,-0.3287360414555698,0.3091295864435149,1.2729119124647987,-0.37502002876513624,0.24940450108744586,-0.7700775661716068,0.0,1.0,0.0,0.0,1.0,0.0
615,-0.7991612787536526,0.8166891409289113,1.2643333169476652,-1.1050989206476913,1.447050111410792,-1.8590957321829857,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.07827786969063817,0.0,1.0,1.0,0.0,0.0,0.0
264,0.2731241554181996,1.3244577119429068,1.418532760336,1.4567375397096347,-0.7430861437910539,0.6256588300386244,0.2776942798335355,-0.37502002876513624,0.24940450108744586,0.4583963949242305,0.0,1.0,0.0,0.0,1.0,0.0
521,0.5205746402270885,0.31917852084449155,1.8040313688068377,-0.026430937339343444,0.08561406087991495,0.6256588300386244,-0.717523352797727,-0.37502002876513624,-1.1052746235242203,-0.6577698200798638,0.0,1.0,1.0,0.0,0.0,0.0
746,0.10815716554560696,-0.16294517284556415,2.0353305338893404,-1.5095994143883216,-0.29913960557446373,-0.007399657151594703,-0.38578414192063976,0.7309960716945422,0.24940450108744586,-1.1726576406235483,0.0,1.0,1.0,0.0,0.0,0.0
494,-0.30426030913587465,1.5603905833231468,1.6498319254185025,0.24323605848774352,-1.2462255537698563,-0.6246316821620582,-0.38578414192063976,-1.4810361292248146,-1.1052746235242203,0.5257810425792766,0.0,1.0,1.0,0.0,0.0,0.0
621,-0.7991612787536526,0.765399386281033,1.0330341518651642,1.3219040417960912,0.7663320861453535,-2.2231043623173616,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.1663962550856979,0.0,1.0,0.0,0.0,0.0,1.0
18,0.6855416300996813,-0.27065365760610904,0.18493721322932158,-0.8354319248206042,-0.3879289132177819,1.2270643928693323,-0.21991453648209575,-0.37502002876513624,0.24940450108744586,-0.41069277867802884,1.0,0.0,0.0,0.0,1.0,0.0
696,-1.1290952584988379,2.6528623573229546,2.0353305338893404,1.3219040417960912,-0.3879289132177819,0.0875591159269384,-0.054044931043551764,-0.37502002876513624,-1.1052746235242203,1.2220890683480847,0.0,1.0,0.0,1.0,0.0,0.0
552,1.5103765794626445,-0.5219734553807127,-1.5883563857365295,-1.5095994143883216,-1.009454066721008,0.5307000569600914,-0.054044931043551764,-0.37502002876513624,-1.1052746235242203,0.4497573375325578,1.0,0.0,0.0,1.0,0.0,0.0
952,1.3454095895900517,-0.11165541819768583,0.6475355433943266,-0.7005984269070609,-0.18075386205003952,-0.7670698417798578,-0.883392958236271,0.7309960716945422,0.24940450108744586,-0.49189991815975065,0.0,1.0,0.0,0.0,1.0,0.0
367,0.025673670609310632,-0.45016779887368313,-0.12346167354734845,-0.8354319248206042,1.8318037778651701,-1.0361196988357009,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.43833776233138105,1.0,0.0,0.0,0.0,1.0,0.0
83,-1.0466117635625416,0.23711491340788657,-0.7402594471006886,1.3219040417960912,-0.5359110926233115,0.0875591159269384,-1.5468713799904465,-1.4810361292248146,-1.1052746235242203,0.8091421250261365,1.0,0.0,0.0,0.0,1.0,0.0
61,1.0154756098448665,-1.399028259859432,-0.7402594471006886,0.9174035480554609,-0.5359110926233115,1.385329014666887,-0.883392958236271,0.7309960716945422,0.24940450108744586,-1.2659594604536117,1.0,0.0,0.0,0.0,0.0,1.0
420,-1.3765457433077268,1.2423941045063012,-0.7402594471006886,-0.026430937339343444,0.2631926761665513,0.3249560486232706,-0.38578414192063976,0.7309960716945422,0.24940450108744586,2.0842669960370057,0.0,1.0,1.0,0.0,0.0,0.0
272,-0.4692272990084673,-1.3426095297467657,-1.7425558291248646,-0.026430937339343444,-1.009454066721008,0.7522705274766684,-1.5468713799904465,-0.37502002876513624,-1.1052746235242203,-0.6543141971231949,1.0,0.0,0.0,0.0,0.0,1.0
285,0.9329921149085703,0.8987527483655163,-0.35476083862985097,1.5915710376231782,1.5654358549352163,-2.033186816160296,1.4387815179033427,1.8370121721542205,1.6040836256991122,1.3067518307864756,0.0,1.0,1.0,0.0,0.0,0.0
360,0.5205746402270885,-0.04497873715544416,-0.35476083862985097,0.10840256057420003,0.3223855479287634,1.4328084012061542,-1.7127409854289901,-0.37502002876513624,-1.1052746235242203,0.1802187469123743,1.0,0.0,0.0,0.0,1.0,0.0
354,-1.1290952584988379,0.22685696247831075,1.8040313688068377,-0.4309314310799739,-1.7493649637486586,-0.29227597638719344,-0.5516537473591837,-0.37502002876513624,-1.1052746235242203,-0.7389769595615857,0.0,1.0,0.0,0.0,1.0,0.0
694,0.5205746402270885,-0.7630353022257406,-1.357057220654027,-0.5657649289935174,1.2102786243619437,-1.0519461610154566,0.11182467439499223,1.8370121721542205,1.6040836256991122,-0.06513048301112659,1.0,0.0,1.0,0.0,0.0,0.0
278,-0.63419428888106,-0.46042574980325857,-0.663159725406521,-1.5095994143883216,0.8255249579075656,-0.9569873879369235,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.1256038847528341,1.0,0.0,1.0,0.0,0.0,0.0
182,-0.386743804072171,-0.8143250568736189,0.33913665661765663,-0.4309314310799739,1.6246287266974284,-1.2260372449927666,0.11182467439499223,1.8370121721542205,1.6040836256991122,-1.0793558207934841,1.0,0.0,1.0,0.0,0.0,0.0
368,0.025673670609310632,-0.1783320992399282,-0.663159725406521,-1.2399324185612348,0.20399980440433915,1.1637585441503104,-1.8786105908675341,-0.37502002876513624,0.24940450108744586,0.22859746830574082,1.0,0.0,1.0,0.0,0.0,0.0
814,1.4278930845263482,-0.6861006702539231,1.0330341518651642,0.378069556401287,-0.5063146567422054,-0.387234749465726,1.1070423070262547,-0.37502002876513624,0.24940450108744586,-1.2469535341919322,0.0,1.0,1.0,0.0,0.0,0.0
598,-0.05680982432698569,-1.2913197750988874,0.10783749153515408,0.24323605848774352,-0.6838932720288418,-0.7987227661393687,-0.054044931043551764,0.7309960716945422,0.24940450108744586,-1.5026696329854397,0.0,1.0,0.0,0.0,1.0,0.0
223,1.5928600743989407,0.5192085639712173,1.1101338735593318,-0.9702654227341477,0.9143142655508837,-2.2705837488566285,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.11696482736116143,0.0,1.0,0.0,1.0,0.0,0.0
778,0.35560765035449593,-0.9374204680285271,-0.04636195185318095,1.1870705438825477,-0.6838932720288418,0.8155763761956901,-0.5516537473591837,0.7309960716945422,0.24940450108744586,-1.0361605338351214,1.0,0.0,0.0,0.0,1.0,0.0
680,-0.9641282686262452,-0.5373603817750761,0.5704358217001592,1.3219040417960912,0.6479463426209293,0.21417081336498178,0.7753030961491675,-1.4810361292248146,-1.1052746235242203,-0.8944799926116915,0.0,1.0,0.0,0.0,0.0,1.0
644,-1.2940622483714306,2.524637970703259,0.9559344301709967,-1.2399324185612348,-1.6013827843431288,-0.5454993712632807,1.6046511233418868,-1.4810361292248146,-1.1052746235242203,1.9443142662919097,0.0,1.0,0.0,0.0,0.0,1.0
486,1.1804425997174592,2.2220284182807775,1.4956324820301676,-1.644432912301865,0.29278911204765734,0.5148735947803362,-0.717523352797727,0.7309960716945422,0.24940450108744586,1.2290003142614228,0.0,1.0,0.0,0.0,0.0,1.0
923,1.0979591047811628,-0.0757525899441716,-1.1257580555715243,0.6477365522283739,-0.7134897079099478,1.5594200986441975,-1.049262563674815,-0.37502002876513624,0.24940450108744586,0.7072012478044003,1.0,0.0,0.0,1.0,0.0,0.0
841,0.9329921149085703,-0.5373603817750761,0.18493721322932158,1.5915710376231782,-0.1215609902878274,0.0717326537471827,-0.717523352797727,0.7309960716945422,0.24940450108744586,-0.7044207299948956,1.0,0.0,0.0,0.0,1.0,0.0
176,1.5928600743989407,-0.4655547252680465,0.41623637831182414,1.4567375397096347,0.9439107014319897,-1.1943843206332556,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.7441603939965894,1.0,0.0,0.0,1.0,0.0,0.0
846,-1.4590292382440233,1.1090407424218178,0.030737769840986567,1.3219040417960912,-0.7726825796721599,0.4357412838815588,1.6046511233418868,-1.4810361292248146,-1.1052746235242203,1.2307281257397569,0.0,1.0,1.0,0.0,0.0,0.0
677,0.10815716554560696,-0.9989681736059809,-0.508960282018186,1.1870705438825477,0.026421189117702856,1.242890855049088,-1.5468713799904465,-0.37502002876513624,0.24940450108744586,-0.8806575007850157,1.0,0.0,0.0,0.0,1.0,0.0
582,-0.139293319263282,0.21659901154873495,0.33913665661765663,-0.7005984269070609,0.29278911204765734,0.35660897298278144,-0.883392958236271,0.7309960716945422,0.24940450108744586,0.02817133681893749,0.0,1.0,0.0,1.0,0.0,0.0
500,1.2629260946537555,-1.3067067014932507,-1.7425558291248646,-0.5657649289935174,0.3519819838098688,0.8788822249147124,-1.049262563674815,-1.4810361292248146,-1.1052746235242203,-0.6007520412948247,1.0,0.0,0.0,0.0,1.0,0.0
490,0.19064066048190328,0.2832756925909766,0.2620369349234891,1.1870705438825477,0.026421189117702856,1.068799771071778,-0.717523352797727,0.7309960716945422,0.24940450108744586,0.14911814030235315,1.0,0.0,0.0,0.0,1.0,0.0
163,1.4278930845263482,0.8423340182528505,0.9559344301709967,-0.4309314310799739,0.9143142655508837,-2.2231043623173616,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.28907087004744836,0.0,1.0,1.0,0.0,0.0,0.0
248,1.5928600743989407,0.12940642864734167,0.18493721322932158,-0.5657649289935174,-0.5063146567422054,-0.13401135458963864,0.44356388527207946,-1.4810361292248146,-1.1052746235242203,0.029899148297271656,0.0,1.0,0.0,1.0,0.0,0.0
617,0.8505086199722739,0.5961431959430348,1.1101338735593318,-1.2399324185612348,0.08561406087991495,-0.1814907411289052,-0.5516537473591837,0.7309960716945422,0.24940450108744586,-0.042668933792777496,0.0,1.0,0.0,1.0,0.0,0.0
970,1.6753435693352372,-0.5989080873525302,0.2620369349234891,-1.2399324185612348,1.358260803767474,-0.9886403122964343,0.11182467439499223,1.8370121721542205,1.6040836256991122,-0.8098172301733007,1.0,0.0,1.0,0.0,0.0,0.0
